"ID","age","sex","job","education","condition","adj_bart_score","adj_bart_score_early","adj_bart_score_middle","adj_bart_score_late","bart_payoff","bart_score","bart_score_early","bart_score_middle","bart_score_late","n_explosions","belief_optimal_inflations","belief_distribution","grips_commonly","grips_attracted","grips_chances","grips_fun","grips_enjoy","grips_part","grips_hurt","grips_friends","soep_leisure","soep_health","soep_driving","soep_occupation","soep_faith","soep_finance","soep_general","forb_gamble","forb_sport","forb_cigarettes","forb_invest","forb_speed","forb_drink"
313,38,"female","working","high_school","uniform",10.2727272727273,6.28571428571429,10.5,14,2.4,10.0689655172414,8.4,9.77777777777778,12,7,25,41,1,1,2,1,2,1,1,1,5,2,0,7,3,1,5,0.00821917808219178,0.0219178082191781,0,0.00547945205479452,1.42857142857143,0.285714285714286
314,33,"male","working","professional","uniform",13.75,12.75,15,13.2857142857143,3.46,12.5862068965517,11.9,13.9,11.8888888888889,5,37,19,1,1,2,1,1,1,1,1,1,1,0,2,3,3,2,0.0191780821917808,0,0,0.00273972602739726,0,0.00547945205479452
315,36,"male","working","high_school","normal_moderate",22,24.8333333333333,20.1666666666667,21.1428571428571,4.18,21.2333333333333,23.6,18.4,21.7,11,26,29,2,2,3,3,2,2,2,1,5,4,2,3,3,3,3,0.00273972602739726,0,0,0,0.0983606557377049,0
316,57,"female","working","professional","normal_high",30.1875,30.1666666666667,27.3333333333333,34.5,4.83,24.7,25.9,23.4,24.8,14,44,22,2,3,2,2,1,3,1,3,7,0,1,5,7,2,6,0.142857142857143,0.0655737704918033,0,0.0983606557377049,0,0.0219178082191781
317,56,"male","working","bachelor","normal_high",20,16.875,20,25,4,18.4333333333333,15.4,17.5,22.4,10,20,11,1,1,1,2,2,1,1,1,3,2,2,6,1,7,6,0.428571428571429,0,10,0.00547945205479452,2,0
318,25,"male","unemployed","bachelor","normal_moderate",15.5555555555556,12,16.375,18.1,4.2,15.1333333333333,12.6,14.7,18.1,3,17,32,1,1,1,1,1,1,1,1,1,2,1,1,4,1,1,0,0,0,0,0,0
319,58,"female","working","professional","uniform",12.6086956521739,11.25,12.375,14.4285714285714,2.9,11.5333333333333,10.7,11.6,12.3,7,10,25,1,1,1,1,1,1,1,1,3,2,1,0,6,5,0,0,0,0,0.0164383561643836,0.714285714285714,0
320,27,"female","working","high_school","uniform",24.5294117647059,20,25.8,28,4.17,21.1333333333333,18.3,23.4,21.7,13,27,0,4,5,5,5,4,4,4,5,10,1,4,8,4,4,8,0,0.00821917808219178,0,0,0,0.857142857142857
321,35,"female","unemployed","bachelor","normal_high",23.3333333333333,21.2857142857143,25.1666666666667,24,4.2,19.9,18.9,21.4,19.4,12,20,31,2,1,3,2,2,1,1,1,5,5,0,1,4,2,3,0.00273972602739726,0,0,0,0.571428571428571,0.0273972602739726
322,27,"male","unemployed","bachelor","normal_low",25.5555555555556,26.3333333333333,25.1666666666667,25.1666666666667,4.6,26.6333333333333,26.8,26.6,26.5,12,22,41,4,4,4,3,2,4,1,3,7,0,0,7,6,3,3,1,0,0,0,0,0.142857142857143
323,48,"female","working","bachelor","normal_moderate",19.0869565217391,17.5,18,21.1111111111111,4.39,18.7,19.2,16,20.9,7,20,30,1,2,2,3,2,1,1,1,7,0,3,6,6,1,3,0.00821917808219178,0,0,0.131147540983607,1.42857142857143,0.714285714285714
324,34,"male","working","master","uniform",20,20,20,20,4.2,16.8,16.5,17.7,16.2,9,20,0,1,3,4,1,1,3,2,1,5,7,3,6,2,7,5,0.010958904109589,0,0,0.164383561643836,0.714285714285714,0.0983606557377049
325,26,"male","working","high_school","normal_moderate",23.4090909090909,22.4285714285714,23,24.625,5.15,22.1,22.2,19.9,24.2,8,27,20,3,3,2,3,3,2,3,2,5,6,6,4,5,6,4,0.00821917808219178,0,8,0.010958904109589,0,1.28571428571429
326,22,"female","working","bachelor","normal_moderate",21.1904761904762,20,20.6666666666667,22.3333333333333,4.45,20.4666666666667,20.7,18.7,22,9,64,1,3,3,5,5,4,4,4,3,7,1,4,8,4,4,8,0,0,0,0,5,0
327,49,"male","working","high_school","normal_moderate",9.27586206896552,8.6,8.22222222222222,10.9,2.69,9.1,8.6,7.8,10.9,1,28,4,2,1,2,3,2,1,1,2,4,1,1,2,2,5,2,0.00547945205479452,0.00547945205479452,15,0.131147540983607,2,0.428571428571429
328,34,"male","working","bachelor","normal_moderate",16.5384615384615,18.4444444444444,16.625,14.5555555555556,4.5,16,18.4,14.9,14.5555555555556,3,19,46,3,3,4,3,3,3,2,2,9,3,6,4,7,8,5,0.142857142857143,0,0,0.0655737704918033,2,0.571428571428571
329,26,"male","working","high_school","normal_low",15.9333333333333,20.9,15.1,11.8,4.78,15.9333333333333,20.9,15.1,11.8,0,19,42,2,2,2,3,1,2,1,1,1,2,1,2,2,6,1,0.00273972602739726,0.00547945205479452,5,0.327868852459016,0.0655737704918033,0.010958904109589
330,25,"female","student","bachelor","normal_moderate",19.5416666666667,18.8571428571429,19.8571428571429,19.8,4.69,19.0666666666667,19.7,17.7,19.8,6,25,14,2,2,4,3,2,3,3,2,6,1,2,7,5,7,4,0.00547945205479452,0,0,0,0.0327868852459016,0.0655737704918033
331,50,"female","working","bachelor","normal_moderate",18.375,22.6666666666667,17,16.9,4.41,18.1333333333333,22.3,15.2,16.9,6,13,32,1,1,1,1,1,1,1,1,0,2,0,1,4,1,1,0,0,20,0.0327868852459016,0.00273972602739726,0
332,44,"female","working","high_school","normal_moderate",9.9,9.16666666666667,7.8,11.5555555555556,2.55,11.16,13.3333333333333,7.85714285714286,11.5555555555556,5,19,42,1,2,3,3,1,2,1,2,2,4,0,1,7,3,2,0.0164383561643836,0,0.273972602739726,0,0.285714285714286,0.857142857142857
333,45,"male","working","high_school","normal_high",25,25,25,25,5,20.6666666666667,21.5,20.6,19.9,10,25,39,1,1,1,1,1,1,1,1,0,0,0,1,5,1,0,0,0,0,0.00273972602739726,0.00273972602739726,0.00273972602739726
334,45,"male","working","high_school","uniform",23.25,18,24.5714285714286,26.4285714285714,4.65,19.0333333333333,15.3,21.1,20.7,10,32,5,3,2,3,2,2,3,2,2,1,4,5,4,9,1,2,0,0,0,0.273972602739726,1.42857142857143,0.0136986301369863
335,51,"male","working","bachelor","normal_high",19.6,22.4285714285714,19,17,3.92,17.6666666666667,21,16.7,15.3,10,27,6,3,3,4,4,3,3,2,4,9,2,6,6,6,6,8,0.262295081967213,0,0,0.0410958904109589,0.285714285714286,0.571428571428571
336,51,"female","working","master","normal_high",24,23.1428571428571,25,24,4.32,20.3,20.2,21.3,19.4,12,25,36,1,1,2,1,2,1,1,1,3,8,2,3,3,7,2,0.0164383561643836,0,20,0.0655737704918033,0.714285714285714,0.0983606557377049
337,32,"male","working","master","normal_low",26.047619047619,26.625,25,26.2857142857143,5.47,26.2333333333333,26,26.5,26.2,9,19,35,1,2,3,2,3,2,2,1,3,4,4,4,4,5,3,0,0,0,0.0655737704918033,0.163934426229508,0
338,34,"male","working","high_school","normal_high",26.55,28.875,25,25,5.31,22.1333333333333,25,21.3,20.1,10,30,34,3,4,4,3,4,4,3,4,7,5,3,8,8,7,7,0.0327868852459016,0.0164383561643836,0.0327868852459016,0.00821917808219178,0,0
339,46,"female","working","professional","normal_low",22.16,19.7142857142857,22.5,23.875,5.54,22.5666666666667,21.1,22.5,24.1,5,23,34,2,1,2,3,2,2,2,1,5,1,2,5,4,2,3,0.00547945205479452,0,0,0,0,0.590163934426229
340,70,"male","working","bachelor","normal_high",23.6666666666667,19.4285714285714,26.4,26.3333333333333,4.26,20.4666666666667,17.6,22.5,21.3,12,35,15,2,4,3,2,2,2,1,2,6,2,5,7,7,4,4,0.0547945205479452,0,5,0.00821917808219178,0.327868852459016,3
341,42,"male","retired","high_school","normal_moderate",20.1428571428571,18.3333333333333,19.5714285714286,22,4.23,19.8,19.7,17.8,21.9,9,27,17,3,3,3,3,4,3,4,2,6,6,5,6,6,6,5,0,0,20,0.00547945205479452,0.00273972602739726,0
342,53,"male","working","master","normal_moderate",20.7272727272727,24,23.1428571428571,15.75,4.78,20,23,20,16.6666666666667,7,41,0,2,2,2,2,2,2,2,2,2,1,1,2,2,2,1,0,0,0,0.00821917808219178,0.0327868852459016,0
343,33,"male","working","master","normal_high",30.1875,33.4,27.1666666666667,30.6,4.83,23.9666666666667,26.6,22.6,22.7,14,26,14,3,3,3,4,3,4,4,2,4,4,8,5,7,7,6,0.131147540983607,0.010958904109589,0,0.0328767123287671,3,1
344,31,"male","working","bachelor","uniform",16.8947368421053,14.6,16.875,18.8333333333333,3.21,15.1,13.9,15.2,16.2,11,16,4,2,2,3,3,1,3,2,2,2,4,2,2,2,4,2,0,0,0,0,0.00821917808219178,0.0219178082191781
345,48,"male","working","high_school","normal_high",27.1333333333333,27,28.6,26,4.07,22.7666666666667,24.1,23.5,20.7,15,28,18,3,3,4,4,2,3,3,4,4,2,5,5,4,6,6,0.0327868852459016,0,0,0.00273972602739726,0.857142857142857,0.428571428571429
346,20,"male","working","high_school","normal_low",23.1363636363636,19.125,26.4285714285714,24.4285714285714,5.09,23.9666666666667,19.7,26.9,25.3,8,26,17,2,3,2,3,2,1,1,2,2,1,4,8,3,7,2,0.0655737704918033,0,0,0.0136986301369863,2,0.0327868852459016
347,25,"male","working","high_school","uniform",21.6666666666667,17.8,23.3333333333333,23,3.9,18.3333333333333,16.2,20.5,18.3,12,21,3,4,5,5,5,4,4,4,4,9,8,8,9,4,7,7,0,0.0273972602739726,0,0.0219178082191781,0.327868852459016,0.39344262295082
348,32,"female","working","master","normal_high",15.3,12.8571428571429,12.375,23.4,3.06,14.2,13,10.5,19.1,10,48,4,1,4,4,5,4,4,2,3,3,1,3,6,2,9,5,0.00273972602739726,0,0,0.00547945205479452,1.01639344262295,0.857142857142857
349,47,"male","working","bachelor","normal_moderate",18.625,15.1111111111111,19.5,22.1428571428571,4.47,18.4,15.4,17.2,22.6,6,23,11,3,3,4,4,3,3,4,3,8,5,2,3,4,8,7,0.131147540983607,0.0655737704918033,0,0.285714285714286,2,0.0164383561643836
350,22,"male","working","bachelor","normal_low",26.4,25.8333333333333,27.1428571428571,26.1428571428571,5.28,26.8275862068966,27,27.4444444444444,26.1,9,25,42,5,4,5,5,5,5,5,5,8,3,5,7,4,8,10,0,0.142857142857143,0,0.131147540983607,2,0.571428571428571
351,40,"female","unemployed","high_school","normal_low",22.0740740740741,21.5,21,23.7777777777778,5.96,22.0666666666667,21.6,21,23.6,3,27,31,3,4,4,4,3,3,3,4,6,7,6,3,7,6,7,0,0,0.273972602739726,0,0.131147540983607,0.571428571428571
352,42,"female","working","high_school","normal_high",17.5,15.2857142857143,17.75,20.2,3.69,15.4137931034483,14.7,14.8,16.8888888888889,9,19,8,1,1,1,1,1,1,1,1,1,1,2,0,1,0,1,0.0327868852459016,0,0,0,1,0.142857142857143
353,33,"male","working","high_school","normal_low",13.0714285714286,9.3,13.1,17.75,3.66,14.2,9.3,13.1,20.2,2,33,39,1,1,1,1,2,2,2,2,1,5,0,2,3,3,1,0,0,0,0.0327868852459016,0,0.0327868852459016
354,33,"male","working","bachelor","normal_low",27.2857142857143,28.5,25.6666666666667,28.5,6.04,26.8620689655172,27,25.8,27.8888888888889,8,28,11,4,4,5,4,3,2,2,2,7,6,8,6,1,5,5,0.00273972602739726,0.00273972602739726,10,0.00273972602739726,0.0246575342465753,0.857142857142857
355,36,"female","unemployed","bachelor","uniform",26.6111111111111,21,28.5,30.3333333333333,4.79,21.4333333333333,17.6,23.6,23.1,12,40,0,5,5,5,5,5,5,5,4,10,7,7,7,7,8,10,0,0,10,0.131147540983607,1,0.142857142857143
356,38,"female","working","bachelor","normal_moderate",15.9565217391304,17.2857142857143,15,15.6666666666667,3.84,16.6896551724138,19.4,13.4444444444444,16.9,6,23,16,2,2,3,4,2,4,2,2,4,6,5,5,3,6,4,0.00273972602739726,0,0,0.0136986301369863,0.163934426229508,0.0273972602739726
357,46,"female","working","bachelor","normal_low",24.5714285714286,23.8,23.1111111111111,27,5.16,25.9333333333333,27.2,23.5,27.1,9,31,21,2,1,3,2,2,2,1,2,1,4,0,2,5,3,2,0,0,0,0,0,0.0246575342465753
358,41,"female","working","bachelor","normal_moderate",15.7307692307692,16.7777777777778,13,17.1111111111111,4.09,15.4,16.9,12,17.3,4,18,3,1,1,1,1,1,1,1,1,0,0,5,0,1,0,0,0.142857142857143,0,0,0.00273972602739726,0,2
359,42,"female","working","high_school","normal_moderate",20.3478260869565,19.625,20.1666666666667,21.1111111111111,4.87,19.4827586206897,19.7,17.6666666666667,20.9,6,47,31,3,3,3,4,3,2,4,2,4,6,7,5,5,2,7,0.00547945205479452,0,10,0,0.273972602739726,0.655737704918033
360,29,"male","student","high_school","normal_moderate",25,28.75,24.7142857142857,22.8333333333333,4.25,23.9666666666667,27.1,21.4,23.4,13,24,3,3,3,4,5,3,4,4,3,7,4,9,4,2,7,3,0,0,0,0.0327868852459016,0,0.142857142857143
361,48,"male","working","bachelor","normal_low",23.3076923076923,23,22.9,24,6.06,23.3666666666667,23.4,22.9,23.8,4,24,41,2,1,3,3,2,2,2,2,2,2,6,3,2,7,5,0.00547945205479452,0,0,0.0655737704918033,3,0.010958904109589
362,44,"male","working","bachelor","normal_moderate",10.3448275862069,10,10.5555555555556,10.5,3,10.1333333333333,10,9.9,10.5,1,15,19,2,3,3,3,2,2,2,2,5,2,3,5,4,3,5,0.0327868852459016,0.00273972602739726,0,0.0655737704918033,0.428571428571429,2
363,27,"male","working","high_school","normal_high",23.5294117647059,20.8571428571429,25.6,25.2,4,20.2,18.6,22,20,13,27,10,1,2,2,2,2,2,2,1,3,3,0,2,3,2,2,0,0,0,0,0,0.0983606557377049
364,29,"male","working","bachelor","normal_high",31.4666666666667,30.1666666666667,33.5,31.4,4.72,24.6666666666667,25.4,25.5,23.1,15,34,24,3,3,3,3,3,4,2,3,6,3,1,5,5,5,6,0.00821917808219178,0,0,0.00547945205479452,0.0684931506849315,0.142857142857143
365,31,"male","working","bachelor","normal_low",13.4333333333333,11.5,12.7,16.1,4.03,13.4333333333333,11.5,12.7,16.1,0,33,43,4,5,4,5,4,4,4,4,7,8,8,9,9,8,9,1.71428571428571,0.0327868852459016,0,0.00273972602739726,1.28571428571429,1.71428571428571
366,44,"male","working","master","normal_high",22.6190476190476,20,22.5,27,4.75,19.1333333333333,17.9,18.6,20.9,9,30,21,2,1,3,3,2,2,2,1,3,4,1,6,5,4,4,0,0,0,0,0.285714285714286,0.714285714285714
367,29,"female","unemployed","bachelor","normal_low",26.7619047619048,27.8571428571429,26.875,25.3333333333333,5.62,26.8666666666667,27.3,27.1,26.2,9,41,40,2,2,4,3,2,2,2,3,6,4,1,6,5,2,3,0,0,0.571428571428571,0,0.285714285714286,0.0983606557377049
368,29,"male","working","bachelor","uniform",18.3684210526316,18.5,20.25,16.1428571428571,3.49,15.9,16.3,17.9,13.5,11,20,7,3,5,5,5,3,4,4,5,8,4,10,6,0,6,8,0.0983606557377049,0.428571428571429,0,0.0219178082191781,5,0.571428571428571
369,58,"female","working","bachelor","normal_moderate",19.304347826087,19.4285714285714,18.5714285714286,19.7777777777778,4.44,18.7666666666667,19.8,16.8,19.7,7,22,44,1,1,1,1,1,1,1,1,4,0,0,0,0,1,0,0.0136986301369863,0,0,0.00821917808219178,0.857142857142857,0.0655737704918033
370,36,"male","unemployed","high_school","normal_high",17.4761904761905,11,15.625,30.8,3.67,15.5333333333333,10.7,13.1,22.8,9,28,12,1,1,2,3,2,1,1,1,4,2,0,3,8,0,0,0,0,5,0,0.285714285714286,2.85714285714286
371,37,"female","working","bachelor","normal_moderate",26.4736842105263,26,26.6666666666667,26.8333333333333,5.03,24.6896551724138,24.4,23.4444444444444,26.1,10,35,1,1,1,1,3,1,1,1,1,1,0,2,0,2,0,2,0,0,0,0,0.428571428571429,0
372,29,"female","student","bachelor","uniform",22.5,14.4,25.3333333333333,25.8571428571429,4.05,19.0333333333333,13.8,23,20.3,12,28,16,3,2,3,3,3,2,3,4,6,4,5,6,3,3,5,0.00821917808219178,0,0,0.0983606557377049,0.0136986301369863,2
373,33,"male","working","high_school","uniform",16.1818181818182,13.625,16.875,18.6666666666667,3.56,14.6333333333333,12.6,15.2,16.1,8,20,0,2,2,3,2,2,2,1,1,6,6,3,2,4,4,4,0.19672131147541,0,0,0,0.163934426229508,0.0983606557377049
374,39,"female","working","bachelor","normal_low",8.83333333333333,10.5,10.3,5.7,2.65,8.83333333333333,10.5,10.3,5.7,0,62,46,2,2,2,3,3,2,4,2,5,0,1,3,4,6,5,0.163934426229508,0.0983606557377049,0,0,0.0327868852459016,0
375,43,"female","working","professional","normal_high",25.2777777777778,22.8571428571429,26.6666666666667,27,4.55,21.2333333333333,20.5,22.3,20.9,12,25,21,2,1,2,1,1,1,1,1,6,0,0,6,4,4,3,0.142857142857143,0.0655737704918033,7,0.00273972602739726,0.285714285714286,2
376,31,"male","working","high_school","normal_high",19.1428571428571,19.25,19.7142857142857,18.3333333333333,4.02,16.9,17.3,17.3,16.1,9,20,5,3,1,3,3,2,3,1,2,4,8,9,7,7,3,5,0.0136986301369863,0,4,0.00273972602739726,1,3
377,52,"male","unemployed","high_school","normal_moderate",20.4545454545455,20.5,20,20.875,4.5,19.8666666666667,21,17.6,21,8,20,36,1,1,3,3,3,1,1,1,5,3,5,1,0,2,2,0.00821917808219178,0,0,0,0,0.00821917808219178
378,41,"male","working","high_school","normal_low",25.7916666666667,26.625,26.1111111111111,24.4285714285714,6.19,25.6666666666667,25.7,26.4,24.9,6,32,36,3,2,4,5,4,3,2,2,7,2,6,4,6,2,4,0,0,0,0,1,1.42857142857143
379,25,"female","unemployed","bachelor","normal_high",34.0909090909091,25.75,36.75,41.6666666666667,3.75,27.0689655172414,25.5,26.8,29.1111111111111,18,17,0,1,1,2,1,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0.00821917808219178
380,26,"male","working","high_school","normal_high",20.3181818181818,20,20.125,21,4.47,17.4333333333333,17.9,16.7,17.7,8,20,14,2,2,2,2,2,2,2,2,7,1,4,7,6,0,3,0.010958904109589,0,0,0.00821917808219178,0,0.0327868852459016
381,30,"male","unemployed","high_school","normal_high",15.9090909090909,16.4285714285714,17.5,13.5714285714286,3.5,14.4333333333333,15.5,14.6,13.2,8,20,37,2,2,3,2,2,2,2,2,4,3,1,3,3,3,2,0,0,0,0,0.0136986301369863,0.0164383561643836
382,25,"male","working","bachelor","normal_moderate",14.2692307692308,16.5,13.125,13.4,3.71,14.2333333333333,17.2,12.1,13.4,4,17,23,3,3,3,3,2,3,4,4,5,6,5,5,6,6,5,0,0,0,0,0,0
383,24,"male","unemployed","high_school","normal_low",14.3666666666667,12.9,16,14.2,4.31,14.3666666666667,12.9,16,14.2,0,16,25,1,1,1,2,1,1,2,1,4,3,4,3,4,3,3,0.0136986301369863,0.00547945205479452,0,0.0327868852459016,2,0.00821917808219178
384,31,"male","unemployed","professional","normal_high",20.8947368421053,16.8333333333333,21.75,24.4,3.97,18.1,16.7,18,19.6,11,18,33,1,1,1,1,1,1,1,1,1,3,0,0,5,0,3,0,0,20,0,0,0.19672131147541
385,25,"female","working","bachelor","normal_high",15.45,15.1428571428571,15.5,15.8,3.37,13.75,13.8888888888889,13,14.4444444444444,8,64,26,4,5,0,4,0,0,0,3,8,6,6,6,7,6,7,0.0191780821917808,0.0164383561643836,0,0.491803278688525,0.19672131147541,0.010958904109589
386,41,"male","working","master","normal_moderate",19.04,12.1,21,26,4.76,18.5666666666667,12.1,18.5,25.1,5,21,2,1,1,2,3,2,1,1,1,1,1,0,2,0,2,2,0.00273972602739726,0,0,0.0655737704918033,0.428571428571429,0.714285714285714
387,23,"male","working","high_school","normal_moderate",19.2916666666667,18.75,18.875,20.25,4.63,18.8333333333333,19.3,16.7,20.5,6,21,39,4,0,4,4,4,4,4,4,7,6,6,7,6,6,7,0.0356164383561644,0.00547945205479452,0,0.491803278688525,0.857142857142857,0.0136986301369863
388,31,"male","working","bachelor","normal_moderate",17.4166666666667,19.875,17.5714285714286,15.1111111111111,4.57,16.8888888888889,20.1111111111111,15.4444444444444,15.1111111111111,3,15,37,4,3,4,3,3,4,3,3,0,5,7,6,7,7,0,0,0.0655737704918033,0.00273972602739726,0.163934426229508,0.0327868852459016,1
389,40,"male","working","professional","normal_moderate",15.0740740740741,12.5555555555556,14.25,18,4.07,14.8333333333333,13.5,13,18,3,24,48,3,3,4,3,4,4,3,5,5,0,5,8,5,7,5,0,0,0,1.42857142857143,0.142857142857143,0.142857142857143
390,27,"male","working","professional","normal_moderate",15.36,10,17.5,20.5714285714286,4.07,15.3448275862069,10,15.6,21,4,42,39,3,3,4,4,4,4,4,3,7,3,8,7,8,4,7,0.00821917808219178,0,0,0.0327868852459016,0.426229508196721,0
391,24,"male","working","bachelor","normal_high",19.7272727272727,20.25,21.2857142857143,17.5714285714286,4.54,16.9310344827586,18.1,17.2222222222222,15.5,7,23,45,1,2,2,2,1,2,1,2,4,7,8,3,2,2,1,0,0,0,0.0655737704918033,10,0
392,22,"male","unemployed","high_school","normal_high",28.375,25.6666666666667,29.2,30.8,4.54,22.8666666666667,22,23.8,22.8,14,25,36,4,3,3,2,2,2,2,4,7,7,0,4,3,4,6,0.142857142857143,0,0.0328767123287671,0.00273972602739726,0.00547945205479452,0
393,24,"female","working","high_school","normal_moderate",15.4074074074074,16.5555555555556,14.125,15.4,4.16,15.2333333333333,17.4,12.9,15.4,3,20,42,1,1,2,1,1,1,1,1,6,0,0,2,4,0,5,0,0,0,0,0,0.714285714285714
394,24,"male","working","high_school","uniform",18.4545454545455,16.1428571428571,17.875,21.4285714285714,4.06,16.2333333333333,14.2,17.3,17.2,8,22,12,2,1,2,3,2,1,1,2,5,0,0,2,5,4,2,0.0136986301369863,0,0,0.00821917808219178,0.0655737704918033,0.327868852459016
395,37,"male","working","professional","uniform",13.5714285714286,13.2857142857143,13.5,14,3,12.1724137931034,12.2,12.5,11.7777777777778,8,15,3,3,1,1,3,1,2,2,1,4,1,5,1,2,2,1,0.0327868852459016,0,0,0,1,1.14285714285714
396,28,"male","working","bachelor","uniform",20,17,18.5714285714286,24,4,16.8666666666667,14.7,16.9,19,10,41,34,4,3,4,3,3,4,2,4,6,2,0,8,2,5,6,0.0410958904109589,0,0,0,0,0
397,35,"male","working","bachelor","normal_moderate",19.0833333333333,16.8571428571429,19.625,20.3333333333333,4.58,18.5,18,17.3,20.2,6,21,42,2,2,3,3,3,4,2,1,3,6,2,7,6,7,6,0,0,0,0.19672131147541,5,0
398,32,"female","working","high_school","uniform",10.5,10.75,10.3333333333333,10.4285714285714,2.52,9.9,10.5,9.7,9.5,6,7,20,1,1,1,3,1,2,1,1,0,0,5,4,5,0,2,0.00821917808219178,0,0,0.00821917808219178,0.273972602739726,0
399,22,"male","working","high_school","normal_high",25.2352941176471,22.6666666666667,24,31.25,4.29,21.5172413793103,20.9,20.3,23.5555555555556,12,63,10,2,3,4,5,5,4,3,3,6,1,1,6,5,3,5,0,0.00273972602739726,0.00547945205479452,0.0655737704918033,0,0.714285714285714
400,21,"female","student","professional","normal_moderate",20.6086956521739,22.3333333333333,20,20,4.74,20.1666666666667,23,17.6,19.9,7,25,40,3,2,4,2,2,4,1,2,4,3,2,4,6,3,3,0,0,0,0,0,0.010958904109589
401,36,"male","working","high_school","normal_low",25.2727272727273,26.8333333333333,24.875,24.5,5.56,26.0333333333333,27.7,25.6,24.8,8,25,40,1,2,3,2,1,2,1,1,5,2,1,1,5,2,2,0.0136986301369863,0.00547945205479452,0,0.327868852459016,2,1.42857142857143
402,29,"male","working","high_school","normal_moderate",16.04,16,15.875,16.2222222222222,4.01,15.8666666666667,16.8,14.3,16.5,5,20,9,1,1,2,2,2,2,1,1,5,1,0,2,5,4,2,0.00547945205479452,0,14,0.0164383561643836,0,4
403,24,"female","working","high_school","uniform",16.4285714285714,11,17.875,19.4285714285714,3.45,14.4666666666667,11.6,16,15.8,9,20,34,2,3,2,3,2,1,1,1,1,2,0,3,4,5,5,0.285714285714286,0,0,0,0,0.0327868852459016
404,65,"female","working","high_school","normal_high",16.7272727272727,16.2857142857143,20.8571428571429,13.5,3.68,15.3333333333333,15.4,18,12.6,8,56,34,3,3,4,0,3,3,2,2,6,5,7,5,7,4,7,0.00821917808219178,0,0,0.00821917808219178,0.0983606557377049,0.0327868852459016
405,31,"male","working","high_school","normal_low",10.4333333333333,7.2,12.8,11.3,3.13,10.4333333333333,7.2,12.8,11.3,0,17,25,2,1,2,1,1,1,2,1,0,1,0,2,0,1,0,0,0,0,0.0327868852459016,0,0
406,29,"female","working","bachelor","normal_high",28.2941176470588,27.1428571428571,29.2,29,4.81,23.2666666666667,23.5,24.4,21.9,13,27,9,1,1,2,1,1,1,1,1,2,3,0,5,5,1,3,0,0.00273972602739726,0,0.00273972602739726,0,0
407,54,"female","working","bachelor","normal_low",23.04,23.4285714285714,23,22.7777777777778,5.76,23.4,23.7,23.8,22.7,5,30,18,2,2,4,2,1,1,1,1,3,4,2,5,4,1,2,0.142465753424658,0,0,0,0.714285714285714,0.010958904109589
408,66,"male","retired","master","normal_moderate",26.5625,26,27.3333333333333,26.1428571428571,4.5,24.7241379310345,26.4,22.7,25.1111111111111,13,25,29,1,1,2,2,2,1,1,1,0,2,2,2,5,3,1,0.00547945205479452,0,0,0,5,0
409,39,"male","working","professional","normal_low",23.5,27,14.8,26.75,4.23,26.1,27.9,23.8,26.6,12,35,25,1,1,2,2,2,2,2,1,1,1,0,0,6,2,2,0,0,0,1,1,0.285714285714286
410,54,"male","working","master","uniform",22.6666666666667,21.3333333333333,23.125,23.2857142857143,4.76,18.6666666666667,17.3,20.2,18.5,9,30,31,1,1,2,2,2,1,1,2,2,4,5,2,7,2,3,0.010958904109589,0,0,0.00547945205479452,0.273972602739726,1.42857142857143
411,45,"female","working","bachelor","uniform",19.2380952380952,9.57142857142857,20.875,28.3333333333333,4.04,16.6551724137931,10.7,18.4,21.3333333333333,8,33,8,0,1,3,2,2,2,1,2,2,2,2,1,6,3,2,0.131147540983607,0,0,0.0164383561643836,0.0655737704918033,0.285714285714286
412,41,"male","working","high_school","normal_low",26.8421052631579,25.8,27.1666666666667,27.25,5.1,27.3666666666667,27.1,28,27,11,30,32,3,4,3,4,2,3,5,3,7,3,7,4,2,6,6,0,0.00547945205479452,0,0,1.42857142857143,0.0983606557377049
413,38,"male","working","high_school","normal_moderate",30.9090909090909,26.75,37,28.3333333333333,3.4,28.1,25.9,28,30.4,19,64,15,4,3,4,4,3,3,3,2,5,8,3,9,4,8,5,0.0273972602739726,0.327868852459016,0.327868852459016,0.0493150684931507,0,0.428571428571429
414,35,"female","working","bachelor","normal_moderate",15.7916666666667,17.25,13.2857142857143,16.4444444444444,3.89,15.7586206896552,18.1,12.1111111111111,16.7,5,64,28,3,3,0,3,4,4,3,4,7,7,7,6,8,8,8,3,0.428571428571429,2,0.428571428571429,0.571428571428571,0.285714285714286
415,22,"male","unemployed","bachelor","uniform",22.5,23.3333333333333,20,25,4.25,18.3793103448276,17.6666666666667,17.7,19.7,11,37,7,4,4,5,4,2,3,3,3,7,1,3,5,8,4,8,0.0136986301369863,0,0,0,0.00547945205479452,0.655737704918033
416,28,"male","working","professional","normal_moderate",17.5217391304348,22.6666666666667,13.625,17.5555555555556,4.03,17.5,22.3,12.5,17.7,7,32,10,1,3,4,5,4,4,1,3,9,0,0,7,1,5,6,0,3,6,7,1,0.131147540983607
417,27,"female","working","high_school","normal_high",22,20.625,24.1666666666667,21.6666666666667,4.4,19.3103448275862,18.4,20.8,18.6666666666667,9,25,21,1,1,2,3,2,2,2,1,1,3,1,3,4,2,2,0.00547945205479452,0,0,0.00273972602739726,0.0327868852459016,0.0655737704918033
